% # iter+eval+sigma+0+0+xmean (randomSeed=1618107963, Tue May 27 11:35:28 2014)
10	130	3.6334e-001	0	0	0.0229259	0.751369	0.790467	0.460631	1.10252	0.743373	1.42355	0.739833	0.923769	0.625002	0.317105	0.866148	0.0638394	2.00939	-0.816511	-0.754877	0.126959	-0.487129	0.254806	0.407851	1.17284	0.0412006
11	143	3.6637e-001	0	0	-0.0085254	0.572327	0.899922	0.242211	1.05288	0.764672	1.26694	0.625676	0.634705	1.04431	-0.0470133	0.957585	0.318784	1.86068	-1.04561	-0.586465	-0.129083	-0.301753	0.0957129	0.484345	1.1621	0.164324
12	156	3.6126e-001	0	0	0.00350292	0.6045	1.10064	0.174325	1.2343	0.851875	1.35571	0.836019	0.863068	0.850557	-0.168591	0.870191	0.454016	1.99483	-0.698121	-0.585997	-0.174592	-0.574788	0.0916225	0.527479	1.36536	0.135404
13	169	3.6098e-001	0	0	-0.0595997	0.729527	1.12558	0.338246	1.4141	1.06837	1.0795	1.12403	0.977772	0.844352	-0.0607162	0.995377	0.499518	1.85923	-0.839005	-0.419349	-0.191418	-0.68141	-0.22184	0.452506	1.325	-0.210137
14	182	3.6133e-001	0	0	-0.020175	0.46827	1.33534	0.114694	1.49141	0.949046	0.860919	1.01645	0.802165	0.614496	-0.112937	0.974529	0.108417	1.49493	-0.844799	-0.377666	-0.354646	-0.979292	-0.197778	0.662957	1.23054	-0.137201
15	195	3.6603e-001	0	0	-0.0147689	0.301731	1.62518	0.16366	1.72412	0.977991	0.861054	0.918212	0.785713	0.643529	-0.426013	1.08553	0.424278	1.53993	-0.844149	-0.320427	-0.677998	-1.00185	-0.0389368	0.658762	1.28231	-0.104567
16	208	3.6929e-001	0	0	-0.0161758	0.146355	1.73366	0.223388	1.47636	0.91801	0.964234	0.650215	0.663328	0.4918	-0.419289	1.01028	0.659118	1.66448	-0.932457	0.0970888	-0.616364	-1.15959	0.419902	0.696198	1.33608	-0.0798143
17	221	3.6911e-001	0	0	0.0174632	0.0668573	1.58564	-0.0187307	1.1543	0.81877	1.14765	0.312316	0.781517	0.573787	-0.250271	1.12874	0.689366	1.67506	-0.833367	0.224516	-0.597765	-1.20591	0.494293	1.0382	1.15802	-0.0736061
18	234	3.7549e-001	0	0	-0.0172848	0.185311	1.79312	-0.385214	1.09139	0.584699	1.04329	0.312977	1.06188	0.642832	-0.397241	1.46915	0.762722	1.73963	-0.925955	0.359681	-0.405683	-1.22295	0.565168	1.07707	1.00489	-0.205712
19	247	3.7330e-001	0	0	-0.0240074	0.151328	1.56459	-0.22183	1.29326	0.580409	0.932352	-0.000682258	0.752489	0.635088	-0.0501027	1.50704	0.886037	1.83257	-1.04801	0.209957	-0.70028	-1.16825	0.823269	0.99476	0.993596	-0.253927
20	260	3.5576e-001	0	0	0.00799932	0.15995	1.48268	0.0537782	1.40622	0.661762	0.699203	0.124794	0.94875	0.700803	-0.354465	1.37499	0.67823	1.91691	-1.03463	0.310041	-0.717416	-0.920137	0.652578	1.21273	1.12604	-0.124152
21	273	3.4190e-001	0	0	-0.00611343	0.0505446	1.49017	-0.386937	1.35971	0.443598	0.580662	0.587854	0.857268	0.749952	-0.496155	1.39214	0.615168	2.02027	-1.02253	0.133703	-0.679977	-0.775802	0.773724	0.922886	1.31122	-0.382993
22	286	3.3796e-001	0	0	0.0155782	-0.224359	1.34215	-0.57302	1.5556	0.144964	0.889105	0.495996	0.93833	0.803966	-0.585115	1.59355	0.758616	1.7129	-1.10423	0.224777	-0.584889	-0.61746	0.74611	1.2238	1.23171	-0.335924
23	299	3.2403e-001	0	0	0.00518537	-0.0695663	1.50866	-0.380913	1.37961	0.436132	1.0133	0.628413	1.01076	0.960903	-0.538609	1.36816	0.788619	1.33552	-0.831816	-0.0067236	-0.454054	-0.389916	0.426552	1.20641	1.43636	-0.257338
24	312	3.1397e-001	0	0	0.011846	-0.0562951	1.32255	-0.505539	1.39835	0.366573	1.18448	0.559131	1.04811	0.755342	-0.338054	1.48126	1.08191	1.29588	-0.949512	-0.00342657	-0.281278	-0.550312	0.175387	1.21753	1.53691	-0.241089
25	325	3.0999e-001	0	0	-0.0255833	-0.197235	1.41207	-0.576048	1.42695	0.380253	1.06028	1.02366	0.856417	0.664421	-0.404307	1.47004	0.719777	1.14312	-1.00308	-0.179706	-0.278334	-0.460951	-0.0326326	1.25811	1.52279	-0.434271
26	338	3.1037e-001	0	0	0.00105571	-0.0229709	1.44567	-0.525365	1.20084	0.0353196	1.08094	0.984432	0.904779	0.572984	-0.362456	1.19336	0.345799	1.05653	-1.27427	-0.10913	-0.109069	-0.353777	-0.131456	1.06649	1.42493	-0.416626
27	351	3.1741e-001	0	0	0.0426156	-0.118665	1.38374	-0.420333	1.31213	0.131907	1.1531	1.08856	0.9166	0.404326	-0.431762	0.856045	0.184896	0.838781	-1.61926	-0.199415	-0.266091	-0.418397	0.103338	1.29806	1.54469	-0.452332
28	364	3.2347e-001	0	0	-0.0287616	-0.133536	1.44514	-0.421509	1.44986	0.0982676	1.07824	1.35828	0.927689	0.31561	-0.611216	0.758152	0.0756288	0.747376	-1.55606	-0.245953	-0.549572	-0.617018	0.160797	1.07138	1.39716	-0.622624
29	377	3.2864e-001	0	0	-0.00157721	-0.00446147	1.47616	-0.594824	1.67044	-0.232184	1.13267	1.29666	1.1965	0.439505	-0.618249	0.730827	0.130558	0.715045	-1.7084	-0.203379	-0.697702	-0.837026	0.0663519	0.998002	1.40153	-0.373117
30	390	3.2939e-001	0	0	-0.019948	-0.307796	1.25946	-0.42711	2.09897	-0.117873	1.2842	1.24923	1.07879	0.446828	-0.840418	0.794315	0.130214	0.79792	-1.7133	-0.389089	-0.736598	-0.79548	0.165642	1.14976	1.51571	-0.224836
31	403	3.3456e-001	0	0	-0.024793	-0.424836	1.22163	-0.632434	2.24841	0.13253	1.36273	1.26626	1.226	0.390337	-0.849209	0.758676	0.289255	1.08581	-1.96025	-0.457113	-0.747428	-0.785421	0.444768	1.04236	1.92142	0.0270649
32	416	3.2890e-001	0	0	-0.00500818	-0.392314	0.920318	-0.79045	2.13478	-0.072436	1.32985	1.31082	1.23196	0.37706	-0.810751	1.09821	0.271744	1.30748	-1.77537	-0.474897	-0.788221	-0.570656	0.551947	0.959588	1.89579	-0.100067
33	429	3.3139e-001	0	0	0.063989	-0.421882	0.907348	-0.454455	2.3097	0.200183	1.18894	1.50675	0.947119	0.35035	-0.762071	1.10145	0.360188	1.42692	-2.07746	-0.594404	-0.928653	-0.441903	0.517816	0.785648	2.19595	-0.0500554
34	442	3.3428e-001	0	0	-0.0039739	-0.289607	1.07167	-0.536717	2.17972	0.0827458	1.18017	1.51163	0.854227	0.304133	-0.54902	1.35569	0.299659	1.65522	-2.06035	-0.647321	-1.31945	-0.53419	0.673507	0.721828	2.26177	0.121389
35	455	3.2590e-001	0	0	-0.0317274	-0.278555	1.31298	-0.734315	2.02956	0.0408092	1.19316	1.38754	1.09048	0.452672	-0.602557	1.37401	0.0775222	1.25656	-2.0274	-0.471115	-1.55282	-0.714063	0.654382	0.693847	2.20005	-0.0407047
36	468	3.1291e-001	0	0	-0.0146219	-0.336599	1.41484	-0.683092	2.16815	0.166969	1.12743	1.25073	1.22327	0.470241	-0.594507	1.19147	0.072386	1.28149	-2.02772	-0.324754	-1.46844	-0.668248	0.732873	0.420759	2.11836	-0.235096
37	481	2.9366e-001	0	0	-0.0107009	-0.451177	1.49569	-0.570007	2.16954	0.217527	1.35813	1.12733	1.04852	0.477911	-0.415305	1.02254	0.208291	0.986609	-1.88112	-0.316403	-1.159	-0.542349	0.767017	0.462997	2.01043	-0.258174
38	494	2.7788e-001	0	0	0.0167742	-0.379492	1.51756	-0.694556	1.99165	0.43499	1.34586	0.987129	1.157	0.264832	-0.390804	1.17081	0.283054	0.836535	-1.71638	-0.225987	-1.06362	-0.707803	0.83412	0.582448	1.90267	-0.12278
39	507	2.6365e-001	0	0	0.0289515	-0.314574	1.35532	-0.661356	1.83875	0.315943	1.24988	0.9547	1.21543	0.312431	-0.39206	1.12307	0.232083	0.473661	-1.63206	-0.158054	-0.923518	-0.697272	0.705107	0.732725	1.97718	-0.187627
40	520	2.5251e-001	0	0	-0.0313256	-0.213609	1.23565	-0.532132	1.86308	0.413653	1.21337	1.06452	1.3144	0.550956	-0.397861	1.23402	0.14227	0.390327	-1.71905	-0.0524888	-1.01669	-0.57977	0.621373	0.728081	1.70068	-0.20307
41	533	2.5423e-001	0	0	0.0425504	-0.314666	1.25151	-0.418798	2.11912	0.432807	1.25917	1.07584	1.26647	0.687626	-0.567677	1.29306	0.185445	0.139164	-1.80765	0.0478487	-0.886701	-0.459067	0.549335	0.942559	1.4512	-0.270926
42	546	2.6935e-001	0	0	-0.0045733	-0.495166	1.27948	-0.257788	2.03	0.459325	1.26323	0.982866	1.35542	0.862533	-0.477516	1.03643	0.0880528	-0.146591	-1.71149	0.2008	-0.792525	-0.511103	0.452584	1.33226	1.24763	-0.0844597
43	559	2.8265e-001	0	0	-0.0222427	-0.74248	1.16029	-0.0410071	1.9254	0.37819	1.35227	0.902219	1.33942	0.855048	-0.512494	0.998168	0.206219	-0.156016	-1.52712	0.0781382	-1.04794	-0.546523	0.453153	1.38914	1.04892	-0.242464
44	572	3.0243e-001	0	0	0.000853936	-0.679026	1.11561	-0.146661	1.97824	0.107756	1.32493	0.770462	1.36866	1.06294	-0.666456	1.01333	0.247363	-0.446817	-1.33253	0.288039	-1.16186	-0.424355	0.411543	1.58169	0.825183	-0.334234
45	585	3.1224e-001	0	0	-0.00238884	-0.649555	1.3039	-0.237827	2.09871	0.143343	1.35071	0.790095	1.38701	0.90978	-0.463096	1.20631	0.142755	-0.310005	-1.09583	0.177698	-1.00872	-0.624882	0.604621	1.56857	0.60624	-0.488481
46	598	3.1501e-001	0	0	0.039013	-0.723694	1.12263	-0.186981	2.09731	-0.102781	1.36465	0.809234	1.39106	0.72604	-0.367957	1.04079	0.0252441	-0.541577	-1.00179	0.482621	-0.780159	-0.477817	0.499478	1.43499	0.639357	-0.311738
47	611	3.1371e-001	0	0	0.0516303	-0.840806	1.30445	-0.272101	2.23721	0.0202378	1.07159	0.520948	1.39786	0.904288	-0.483085	1.22836	-0.0761987	-0.403269	-0.972416	0.326743	-0.697083	-0.271078	0.716074	1.49261	0.643878	-0.412293
48	624	3.1728e-001	0	0	-0.0240609	-0.694827	1.15185	-0.299815	2.2891	-0.137175	1.08651	0.380462	1.40742	0.788072	-0.271588	1.33854	0.260836	-0.365989	-0.908483	0.318165	-0.853702	-0.082744	0.52932	1.39743	0.3089	-0.766584
49	637	3.2065e-001	0	0	-0.00233546	-0.719969	1.22283	-0.359543	2.53802	-0.101297	1.13709	0.657062	1.31379	0.62885	-0.0233723	1.50251	0.199987	-0.0784003	-0.846294	0.0580916	-0.788837	0.0448055	0.334343	1.44052	0.387216	-0.880934
50	650	3.1931e-001	0	0	0.000931255	-1.001	1.11579	-0.518092	2.56883	-0.221775	1.1508	0.52759	1.08903	0.487901	-0.119804	1.6315	0.266471	-0.105332	-0.852016	0.024519	-0.79869	0.0885342	0.449353	1.47059	0.455618	-0.862867
51	663	3.1989e-001	0	0	-0.0342391	-0.902541	1.05846	-0.274441	2.55233	-0.258327	1.53153	0.656376	0.877205	0.631251	0.0824851	1.65515	0.513605	0.135989	-1.02641	0.39559	-0.880764	-0.0203241	0.461203	1.49474	0.314862	-0.975546
52	676	3.1232e-001	0	0	-0.00359539	-0.972708	1.07621	-0.458003	2.52783	-0.12179	1.68248	0.783039	0.927382	0.583684	0.331421	1.51276	0.453151	0.0758017	-0.865967	0.440608	-0.920863	-0.0744336	0.456454	1.47044	0.485656	-0.839662
53	689	3.0672e-001	0	0	0.0132836	-0.885697	0.947461	-0.296056	2.60097	-0.179934	1.79496	0.832075	0.871539	0.710393	0.488265	1.47897	0.206503	0.058737	-1.21554	0.490507	-1.13956	-0.181029	0.568016	1.45874	0.47942	-0.769015
54	702	3.0819e-001	0	0	-0.0206546	-0.983075	0.728665	-0.0948523	2.58338	-0.0337907	1.66159	0.844705	1.00302	0.566825	0.834559	1.36999	0.298463	-0.252119	-1.11269	0.32588	-1.29373	-0.509772	0.579098	1.48168	0.467692	-0.695843
55	715	3.0525e-001	0	0	-0.02654	-1.04365	0.85129	-0.224557	2.62863	0.0135783	1.71662	0.754406	0.860707	0.378285	0.931612	1.41841	0.487403	-0.301772	-0.845408	0.43437	-1.23267	-0.412217	0.580695	1.53051	0.234389	-0.600482
56	728	3.0165e-001	0	0	0.00933625	-1.09456	0.941489	-0.110484	2.28672	0.206764	1.68546	0.799622	0.954712	0.439772	0.806369	1.59736	0.652701	-0.31705	-0.648593	0.385528	-1.52837	-0.299616	0.745209	1.53203	0.528745	-0.699586
57	741	2.9923e-001	0	0	-0.0110038	-1.24556	1.14444	-0.206539	2.4368	-0.0613874	1.78178	0.649948	0.964206	0.306562	0.983193	1.64135	0.695375	-0.281496	-0.726609	0.227756	-1.55138	-0.208332	0.993615	1.33897	0.652129	-0.61998
58	754	3.0182e-001	0	0	-0.00206594	-1.36655	0.926838	-0.110299	2.27316	0.108546	1.78946	0.755141	0.927632	-0.0375474	1.03118	1.61012	0.845083	-0.576886	-0.612989	0.265133	-1.16546	-0.0728787	1.09864	1.35119	0.235426	-0.778567
59	767	2.9735e-001	0	0	-0.0497664	-1.49512	0.819607	-0.224703	2.33195	0.091124	2.07595	0.620636	1.04645	0.0671398	0.911417	1.78803	0.793952	-0.300766	-0.747815	0.119999	-1.09205	0.0321344	1.15506	1.33562	0.33702	-0.654189
60	780	2.9443e-001	0	0	0.0108112	-1.29672	0.810244	-0.167163	2.08666	0.234448	2.05027	0.494289	0.833995	-0.213015	0.907861	1.76456	0.765006	-0.41773	-0.753755	-0.079636	-1.04611	-0.144258	1.06137	1.19237	0.255836	-0.685702
61	793	2.9012e-001	0	0	-0.00325495	-1.22865	0.621288	0.106099	2.01235	0.161564	2.14118	0.614613	0.935054	-0.323349	0.844149	1.85876	0.665875	-0.296335	-0.70017	-0.0567409	-1.08161	-0.195402	0.987848	1.19085	0.283218	-0.438222
62	806	2.8404e-001	0	0	0.0253369	-1.19301	0.696344	0.0999433	1.93147	0.192296	2.14163	0.585251	0.69629	-0.180675	1.07785	1.94788	0.67029	0.150102	-0.593819	-0.0782135	-1.28656	-0.368027	1.07442	1.27946	0.404204	-0.468427
63	819	2.7773e-001	0	0	0.00181451	-1.2354	0.89346	0.194949	1.82789	0.277022	2.30964	0.770164	0.938606	-0.00557836	0.82214	1.84697	0.562749	0.110049	-0.559972	0.0514072	-1.25262	-0.297477	1.28685	1.16892	0.260535	-0.351769
64	832	2.8448e-001	0	0	0.00524797	-1.34285	1.0114	0.156826	1.64208	0.34198	2.58891	0.867185	0.86226	0.0299668	0.977478	1.85726	0.711331	0.146865	-0.248167	-0.148615	-1.48134	-0.284268	1.3582	1.16816	0.489736	-0.306525
65	845	2.8582e-001	0	0	0.00299767	-1.50543	0.905466	0.270747	1.49801	0.400713	2.45013	0.978184	0.837906	-0.0980764	0.713831	1.89493	0.448227	0.215573	-0.466456	-0.0183606	-1.53023	-0.414717	1.35769	1.17173	0.587959	-0.300408
66	858	2.8514e-001	0	0	-0.00586229	-1.27326	1.07133	0.449487	1.43954	0.657579	2.30787	0.79551	0.800704	-0.279616	0.68284	2.00112	0.543805	0.323491	-0.580715	0.0879806	-1.46605	-0.594482	1.47556	1.29635	0.643226	-0.355303
67	871	2.8320e-001	0	0	-0.0382416	-1.13121	1.25904	0.151896	1.28944	0.743535	2.21794	0.782548	0.616274	-0.337023	0.726727	1.85432	0.539674	0.334217	-0.440044	-0.10194	-1.63184	-0.620597	1.29377	1.27508	0.875762	-0.314574
68	884	2.7700e-001	0	0	-0.0191998	-1.12044	1.32617	0.281018	1.32665	0.507484	2.26988	0.838395	0.591702	-0.0226393	0.537034	1.70733	0.557815	0.556671	-0.509705	0.102065	-1.67657	-0.749809	1.06687	1.33101	0.642497	-0.354402
69	897	2.7430e-001	0	0	-0.0163247	-1.26752	1.09478	0.387479	1.55388	0.552168	2.29356	0.832598	0.423947	-0.0522371	0.487777	1.63918	0.734252	0.732966	-0.390131	0.166345	-1.64663	-0.560186	1.06748	1.52676	0.186766	-0.44901
70	910	2.6958e-001	0	0	0.00715587	-1.18245	1.27393	0.336539	1.59811	0.725514	2.58309	0.816461	0.651044	-0.0120431	0.645467	1.54499	0.772632	0.879044	-0.193151	0.177551	-1.40073	-0.480412	1.12804	1.38239	0.298487	-0.208818
71	923	2.6854e-001	0	0	0.00181021	-1.06225	1.29835	0.302959	1.62769	0.893856	2.5266	0.798466	0.691627	-0.0118832	0.753988	1.30468	0.678294	0.814827	-0.361818	0.355033	-1.3863	-0.399769	1.30405	1.52489	0.166275	-0.057784
72	936	2.7267e-001	0	0	0.0744777	-0.810025	1.36313	0.154993	1.55474	0.919169	2.77777	0.595263	0.727362	-0.113651	0.972846	1.31573	0.49082	0.976903	-0.355397	0.311779	-1.33453	-0.436602	1.23822	1.55674	0.0674892	-0.1746
73	949	2.7667e-001	0	0	0.058199	-0.887061	1.29427	0.241913	1.58475	1.07124	2.76408	0.630222	0.96563	-0.097917	1.09164	1.40637	0.210706	0.726556	-0.256104	0.251816	-1.2664	-0.435928	1.14886	1.87606	-0.0297199	-0.168847
74	962	2.8160e-001	0	0	0.000498458	-0.79239	1.18056	0.241289	1.83469	1.07545	2.24584	0.46842	0.982529	-0.0783888	1.35134	1.43478	0.411006	0.919574	-0.275843	0.121428	-1.47899	-0.402425	0.987768	1.91906	0.0123583	-0.0565362
75	975	2.7382e-001	0	0	-0.0183596	-0.588664	1.17198	0.207595	1.69869	0.788668	2.27013	0.430589	0.794049	-0.00254725	1.37137	1.23449	0.466188	0.751914	-0.257899	0.10398	-1.30618	-0.443158	0.867431	1.73738	0.136879	-0.166205
76	988	2.7436e-001	0	0	-0.0159785	-0.399909	1.01414	0.188434	1.70774	0.841937	2.39121	0.490974	0.385407	-0.11865	1.42917	1.16603	0.476247	0.890401	-0.140068	0.0483845	-0.995635	-0.386924	0.818463	1.5654	0.0703077	-0.022451
77	1001	2.7236e-001	0	0	0.0429761	-0.337142	1.09354	0.161498	1.92735	1.07177	2.22978	0.251086	0.597092	-0.102911	1.38478	1.30861	0.577464	0.797023	-0.0594104	0.0403863	-0.91794	-0.387694	0.964195	1.83828	-0.0772739	-0.067407
78	1014	2.6876e-001	0	0	0.00329076	-0.221843	1.28205	0.273556	1.8799	1.05583	2.06583	0.187035	0.637845	-0.183675	1.24217	1.54623	0.63808	0.784807	0.0910536	0.039702	-0.985426	-0.605824	1.22793	1.80018	0.0732283	-0.0788854
79	1027	2.5815e-001	0	0	-0.0201676	-0.396679	1.40848	0.274792	1.93871	1.03868	2.02438	0.350872	0.510904	-0.108468	1.23514	1.51432	0.857055	0.869282	0.0728636	-0.0281079	-1.10541	-0.690032	1.17492	1.73528	-0.00770415	-0.113131
80	1040	2.4809e-001	0	0	-0.00879676	-0.317322	1.17673	0.393413	1.8733	0.863585	2.11731	0.384293	0.467519	-0.274425	1.23004	1.44462	0.602773	0.887102	0.168219	-0.110201	-1.31149	-0.83439	1.28716	1.56845	0.0348136	0.0741607
81	1053	2.4266e-001	0	0	-0.0341602	-0.34677	1.31732	0.65553	1.84115	0.977624	1.99131	0.57659	0.551496	-0.319651	1.10467	1.25771	0.648367	0.957961	0.172137	-0.0718772	-1.00488	-0.702776	1.06417	1.81163	-0.180403	0.148151
82	1066	2.3293e-001	0	0	-0.00189997	-0.450398	1.33365	0.441511	1.92745	1.03187	2.16724	0.605471	0.549163	-0.14862	1.15162	1.32063	0.773892	0.946313	0.232269	-0.0398902	-0.86074	-0.411477	1.0213	1.92407	-0.302422	0.187033
83	1079	2.2472e-001	0	0	-0.00353157	-0.354687	1.29296	0.359862	1.89032	1.12772	2.17337	0.61514	0.430629	-0.31385	1.21113	1.16778	0.923659	0.795337	0.261598	0.0050167	-0.851666	-0.467402	0.946053	1.93143	-0.215234	0.270552
84	1092	2.1571e-001	0	0	0.0045515	-0.319496	1.15039	0.193848	1.92458	1.2229	1.99777	0.620472	0.507775	-0.16457	1.24215	1.06937	0.718334	0.81517	0.196187	0.116652	-0.816203	-0.477604	0.85242	1.86563	-0.335499	0.208911
85	1105	2.1376e-001	0	0	0.0127596	-0.464326	1.07266	0.352959	1.8657	1.2006	1.80147	0.642895	0.380139	-0.211105	1.30986	0.896129	0.563995	0.814102	0.295123	0.225266	-0.821057	-0.356206	0.843833	1.93201	-0.213267	0.392837
86	1118	2.1104e-001	0	0	0.00686936	-0.443779	0.993991	0.39764	1.93325	1.32852	1.97122	0.561079	0.391207	-0.05552	1.34669	0.846781	0.573373	0.907609	0.361963	0.248401	-0.882172	-0.408576	0.918083	2.09525	-0.363033	0.488928
87	1131	2.1457e-001	0	0	-0.0202861	-0.466561	0.919128	0.195652	2.07104	1.38582	2.16952	0.538061	0.41027	0.113974	1.61171	0.743309	0.597951	1.14726	0.425325	0.137048	-0.945276	-0.483765	0.86247	2.12044	-0.358151	0.308458
88	1144	2.1593e-001	0	0	-0.00185912	-0.428733	0.841571	0.150888	2.25275	1.4073	2.18313	0.555076	0.524568	0.0977193	1.44223	0.63381	0.607734	1.19566	0.286007	0.150191	-1.10134	-0.626197	0.901357	2.07386	-0.312758	0.281249
89	1157	2.2052e-001	0	0	-0.015657	-0.18455	0.77143	0.0675495	2.29779	1.30971	2.19659	0.615654	0.541489	0.304145	1.51039	0.590134	0.706232	1.06137	0.288387	0.382468	-1.1436	-0.508971	0.757105	2.11677	-0.385292	0.326739
90	1170	2.2209e-001	0	0	0.00562642	-0.336427	0.776862	-0.0650961	2.29957	1.2635	2.30153	0.614767	0.397745	0.216475	1.75291	0.596112	0.698644	1.05823	0.218394	0.376959	-1.00712	-0.39816	0.523372	2.05782	-0.432039	0.382288
91	1183	2.2213e-001	0	0	-0.0102192	-0.527267	0.812314	-0.262453	2.22782	1.37288	2.40164	0.552427	0.46413	0.0945221	1.42856	0.468401	0.752151	0.915618	0.0611462	0.352717	-0.905863	-0.445963	0.517423	2.03245	-0.558979	0.271061
92	1196	2.1814e-001	0	0	-0.00799117	-0.55895	0.796763	-0.20962	2.12876	1.49472	2.48352	0.462977	0.415262	0.238867	1.41294	0.344545	0.767237	0.940417	0.136788	0.387624	-0.973416	-0.348036	0.788334	2.06496	-0.40189	0.310681
93	1209	2.1093e-001	0	0	0.00273536	-0.502461	0.803632	-0.314273	2.10858	1.45426	2.4395	0.398283	0.267471	0.262693	1.43797	0.4628	0.881226	1.05697	0.163622	0.404423	-0.977974	-0.410852	0.911145	2.14263	-0.284831	0.314271
94	1222	2.1136e-001	0	0	0.000770315	-0.526923	0.918764	-0.507607	1.96382	1.32016	2.32591	0.362542	0.192719	0.470422	1.29951	0.512696	0.907856	1.07584	-0.0945689	0.422554	-1.03539	-0.427133	0.884899	2.15864	-0.151499	0.195562
95	1235	2.1114e-001	0	0	0.0241833	-0.404506	1.08873	-0.4443	2.04823	1.45237	2.24279	0.153192	0.383817	0.392074	1.09054	0.285388	0.866792	0.947581	-0.174595	0.280272	-0.98159	-0.476256	0.956162	2.14409	-0.27126	0.235951
96	1248	2.0919e-001	0	0	0.00107531	-0.481159	1.04465	-0.315636	2.17283	1.54498	2.39549	0.0731046	0.379635	0.423041	1.05293	0.246341	0.817866	0.816112	-0.00426542	0.119801	-0.928425	-0.572727	0.88184	2.16658	-0.514228	0.233027
98	1274	2.1553e-001	0	0	0.00113631	-0.262569	1.28138	-0.349702	2.51539	1.40079	2.43135	0.0753462	0.434364	0.264748	0.856485	0.332222	0.693199	0.927667	-0.00540725	0.0972981	-0.731304	-0.573795	1.12201	2.20821	-0.688927	0.109405
101	1313	2.0663e-001	0	0	0.026214	-0.643593	1.19944	-0.512264	2.51731	1.44574	2.36287	0.1206	0.282244	0.0201196	1.065	0.453458	0.910457	0.840192	-0.0490567	0.0451504	-0.589798	-0.418935	1.10906	2.22042	-0.815866	0.104892
105	1365	1.9608e-001	0	0	0.034763	-0.730145	0.606472	-0.297853	2.54084	1.54787	2.63739	0.425182	0.286552	0.217302	1.30298	0.403077	0.933111	0.803786	0.167339	0.202254	-0.434332	-0.508314	1.27291	2.2902	-1.04919	0.0256562
110	1430	1.7991e-001	0	0	0.0170521	-0.544927	0.565502	-0.324286	2.41716	1.84158	2.27186	0.305393	0.179634	-0.201441	1.4267	0.35461	0.80582	0.821308	0.309963	0.12777	-0.60859	-0.635011	1.29866	2.57807	-1.05132	0.0648458
116	1508	1.6982e-001	0	0	-0.00304869	-0.211156	0.700604	-0.395862	2.33564	1.9118	2.17863	0.306771	-0.00332503	-0.155698	1.3222	0.575612	0.776065	1.08127	0.508222	-0.214187	-0.802505	-0.9487	1.13339	2.57644	-0.499341	0.13991
123	1599	1.4304e-001	0	0	-0.004819	-0.296331	0.874041	-0.302869	2.46551	1.92289	2.11816	0.30554	0.191522	0.120752	1.41149	0.378501	0.666875	0.992348	0.432025	0.163098	-0.783781	-0.752907	0.844433	2.36976	-0.539792	0.351279
